annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
6271,685,12080,522,699,361,449,0.0011
6272,685,2482,549,0,345,569,0.0010
6273,685,29666,647,713,231,439,0.0010
6274,685,2482,762,1,214,72,0.0010
6275,688,27732,90,728,320,279,0.9612
6276,688,3482,579,759,275,211,0.9550
6277,688,20237,613,185,223,216,0.9140
6278,688,34596,97,182,457,403,0.6791
6279,688,27732,85,710,330,301,0.0168
6280,688,19860,88,727,314,278,0.0025
6281,688,27732,87,723,379,285,0.0018
6282,688,34596,84,182,434,804,0.0013
6283,688,34596,89,185,463,638,0.0013
6284,688,27732,0,724,416,292,0.0012
6285,688,27732,80,722,350,356,0.0011
6286,692,35205,104,686,203,420,0.9485
6287,692,3482,132,288,278,175,0.9407
6288,692,22346,658,836,214,207,0.9254
6289,692,27652,670,255,221,198,0.9157
6290,692,21025,657,839,213,207,0.0044
6291,692,21770,658,837,213,208,0.0032
6292,692,35205,0,682,307,434,0.0016
6293,692,36636,110,689,192,413,0.0010
6294,694,35205,155,275,259,391,0.9218
6295,694,19231,504,237,325,255,0.9206
6296,694,3350,403,851,188,191,0.8863
6297,694,18356,504,236,326,258,0.0139
6298,694,19231,480,242,355,249,0.0062
6299,694,29666,501,234,326,260,0.0053
6300,694,3350,403,829,188,214,0.0049
6301,694,19231,495,241,322,268,0.0049
6302,694,19231,490,237,343,330,0.0035
6303,694,1899,0,1238,59,42,0.0031
6304,694,35205,149,271,313,402,0.0030
6305,694,36636,501,236,326,257,0.0027
6306,694,19231,500,233,411,264,0.0015
6307,694,35205,72,278,349,387,0.0015
6308,694,19231,503,166,330,329,0.0014
6309,694,33008,504,237,329,257,0.0012
6310,694,36636,159,278,249,388,0.0012
6311,694,35205,142,267,599,405,0.0011
6312,697,18356,601,202,242,345,0.9703
6313,697,38161,141,258,226,269,0.9655
6314,697,3350,402,856,191,191,0.8854
6315,697,38161,104,261,263,272,0.0177
6316,697,18356,139,259,229,267,0.0152
6317,697,38161,148,222,222,307,0.0076
6318,697,33879,599,193,249,356,0.0074
6319,697,16687,6,1,301,110,0.0046
6320,697,16687,8,1,320,145,0.0027
6321,697,38161,87,263,282,284,0.0023
6322,697,3350,142,261,223,264,0.0019
6323,697,31884,4,1,301,110,0.0018
6324,697,30307,654,2,317,118,0.0016
6325,697,38161,138,260,286,271,0.0016
6326,697,3350,402,826,189,220,0.0014
6327,697,16687,1,1,353,184,0.0014
6328,697,1899,0,1264,45,16,0.0011
6329,697,19231,602,203,246,343,0.0011
6330,697,28762,139,260,229,264,0.0010
6331,697,16687,0,1,325,173,0.0010
6332,698,38161,570,675,239,284,0.9516
6333,698,3350,347,175,180,184,0.9332
6334,698,18356,78,630,253,371,0.8655
6335,698,32309,77,626,253,378,0.0175
6336,698,18356,573,677,238,281,0.0117
6337,698,16550,763,1179,213,101,0.0090
6338,698,19231,78,625,251,379,0.0087
6339,698,16550,756,1151,220,129,0.0086
6340,698,1899,1,1230,72,50,0.0067
6341,698,20237,573,677,238,281,0.0063
6342,698,3482,0,1224,181,56,0.0050
6343,698,16550,733,1192,243,88,0.0047
6344,698,3482,0,1226,140,54,0.0043
6345,698,1899,0,1230,98,50,0.0040
6346,698,1899,0,1227,81,53,0.0036
6347,698,18356,78,663,250,340,0.0035
6348,698,5093,790,1179,186,101,0.0025
6349,698,19860,0,1227,134,53,0.0024
6350,698,16550,722,1149,254,131,0.0023
6351,698,38161,561,595,251,364,0.0021
6352,698,1899,0,1231,69,49,0.0018
6353,698,19860,3,1234,79,46,0.0016
6354,698,1899,0,1230,115,50,0.0015
6355,698,38161,569,640,252,326,0.0015
6356,698,3742,797,1178,179,102,0.0015
6357,698,3482,0,1223,213,57,0.0014
6358,698,3350,576,683,235,276,0.0012
6359,698,21324,787,1183,188,97,0.0012
6360,698,16550,772,1144,204,136,0.0012
6361,698,38161,412,672,400,295,0.0011
6362,698,12777,798,0,178,67,0.0011
6363,698,1899,0,1230,87,49,0.0011
6364,698,38161,354,670,459,304,0.0010
6365,700,16231,616,172,186,184,0.9576
6366,700,30307,70,130,389,396,0.8834
6367,700,3482,571,836,263,229,0.8683
6368,700,19860,91,827,227,175,0.7970
6369,700,29870,617,171,186,183,0.0049
6370,700,12419,618,173,186,181,0.0026
6371,700,22073,616,171,187,185,0.0025
6372,700,22346,618,171,187,182,0.0024
6373,700,4542,617,170,187,184,0.0022
6374,700,1899,102,828,207,165,0.0016
6375,700,1899,101,830,201,153,0.0010
6376,701,16231,645,175,191,186,0.9582
6377,701,30307,86,149,407,403,0.9392
6378,701,19860,126,864,223,170,0.8835
6379,701,3482,599,868,259,230,0.8811
6380,701,22073,645,175,191,187,0.0027
6381,701,4542,645,172,192,190,0.0025
6382,701,1899,137,867,206,163,0.0024
6383,701,29870,645,174,191,189,0.0016
6384,701,12419,645,175,191,186,0.0013
6385,701,16231,652,185,187,176,0.0010
6386,702,3482,148,219,251,221,0.9413
6387,702,16231,145,900,196,190,0.9030
6388,702,30307,511,696,409,418,0.7914
6389,702,19860,641,279,219,170,0.6268
6390,702,22073,145,898,196,193,0.0030
6391,702,1899,656,281,198,168,0.0024
6392,702,22346,145,898,195,192,0.0021
6393,702,29870,144,898,195,192,0.0020
6394,702,1899,741,284,115,164,0.0018
6395,702,12419,145,898,196,193,0.0017
6396,702,19860,640,256,220,193,0.0016
6397,702,4542,143,896,196,197,0.0013
6398,705,22346,120,200,210,199,0.9536
6399,705,19860,118,863,222,171,0.9143
6400,705,29666,640,205,225,215,0.9102
6401,705,3482,593,873,259,231,0.8765
6402,705,3543,640,203,223,216,0.0137
6403,705,21025,641,208,220,211,0.0067
6404,705,1899,125,866,209,165,0.0048
6405,705,21025,121,200,206,198,0.0026
6406,705,1899,120,866,133,164,0.0020
6407,705,21770,122,197,207,202,0.0018
6408,705,16547,638,204,229,218,0.0016
6409,705,1899,149,867,187,165,0.0015
6410,705,1899,122,867,151,161,0.0014
6411,705,23202,121,199,206,197,0.0010
6412,705,21770,640,206,218,208,0.0010
6413,706,12777,66,101,353,509,0.9408
6414,706,5093,110,816,284,285,0.9237
6415,706,2482,602,84,260,459,0.8889
6416,706,5885,599,683,250,502,0.6285
6417,706,2482,603,9,269,539,0.0106
6418,706,31862,110,815,282,285,0.0071
6419,706,2482,605,44,277,502,0.0065
6420,706,2482,603,81,290,467,0.0023
6421,706,2482,602,25,318,525,0.0022
6422,706,12777,0,105,431,497,0.0021
6423,706,2482,600,1,376,341,0.0017
6424,706,27652,74,144,339,466,0.0015
6425,706,2482,598,79,258,1103,0.0014
6426,706,2482,579,70,288,478,0.0013
6427,706,2482,954,336,22,895,0.0013
6428,706,5885,603,680,292,510,0.0013
6429,706,12777,76,124,369,489,0.0012
6430,706,5885,954,474,22,762,0.0012
6431,706,2482,942,70,34,809,0.0012
6432,706,16231,105,812,283,287,0.0012
6433,706,5885,950,530,26,696,0.0011
6434,706,2482,604,6,348,408,0.0011
6435,706,2482,604,1,341,242,0.0011
6436,706,2482,606,79,325,465,0.0011
6437,706,12777,0,76,439,540,0.0010
6438,706,12777,61,109,356,536,0.0010
6439,706,2482,455,86,405,470,0.0010
6440,706,2482,927,72,49,746,0.0010
6441,707,12777,530,626,360,498,0.9443
6442,707,5093,549,186,272,268,0.8904
6443,707,2482,72,689,251,474,0.8101
6444,707,5885,116,82,232,475,0.7062
6445,707,3831,718,0,253,109,0.0104
6446,707,3742,543,186,277,267,0.0085
6447,707,2482,84,70,252,1080,0.0022
6448,707,31862,550,184,267,269,0.0019
6449,707,12777,535,633,374,510,0.0018
6450,707,5885,91,21,247,538,0.0016
6451,707,12777,470,629,434,501,0.0015
6452,707,2482,45,682,293,572,0.0015
6453,707,16231,545,188,269,261,0.0015
6454,707,3831,702,1,274,117,0.0014
6455,707,3831,706,1,263,189,0.0013
6456,707,2482,0,685,325,466,0.0012
6457,707,35205,782,1241,194,39,0.0012
6458,707,3482,0,1211,240,69,0.0011
6459,707,3482,0,1210,268,70,0.0011
6460,707,12777,929,610,47,632,0.0011
6461,707,3482,0,1214,217,66,0.0011
6462,708,12777,67,83,353,493,0.9389
6463,708,2482,616,51,250,471,0.9235
6464,708,5093,109,802,276,278,0.9212
6465,708,5885,595,681,238,493,0.7088
6466,708,2482,578,53,290,468,0.0048
6467,708,2482,615,43,278,478,0.0028
6468,708,31862,107,800,283,274,0.0028
6469,708,16231,107,802,280,276,0.0024
6470,708,1899,0,1251,36,29,0.0021
6471,708,12777,0,82,428,489,0.0018
6472,708,2482,823,1,150,72,0.0018
6473,708,2482,537,50,330,476,0.0015
6474,708,2482,625,10,313,495,0.0014
6475,708,2482,615,49,302,483,0.0014
6476,708,1899,939,1260,37,20,0.0013
6477,708,5885,594,679,309,497,0.0013
6478,708,27652,69,99,340,476,0.0012
6479,708,5885,577,673,259,576,0.0011
6480,708,2482,934,28,42,702,0.0011
6481,708,12777,71,81,387,496,0.0010
6482,710,27732,90,727,320,279,0.9709
6483,710,28762,158,235,209,200,0.9515
6484,710,3482,579,759,275,211,0.9505
6485,710,16261,561,216,241,229,0.8915
6486,710,27732,83,712,331,301,0.0231
6487,710,19860,88,727,316,278,0.0043
6488,710,27732,86,723,415,286,0.0018
6489,710,27732,0,723,415,293,0.0013
6490,710,27732,81,723,344,353,0.0012
6491,712,5093,135,841,283,287,0.9169
6492,712,12777,109,96,290,542,0.9164
6493,712,2482,625,91,227,476,0.9109
6494,712,13394,639,677,242,514,0.6067
6495,712,5885,638,680,239,506,0.0510
6496,712,2482,629,6,245,561,0.0101
6497,712,12777,103,84,315,565,0.0021
6498,712,2482,506,91,347,476,0.0021
6499,712,16231,127,837,293,290,0.0021
6500,712,2482,621,13,305,553,0.0019
6501,712,12777,103,103,354,531,0.0018
6502,712,2482,633,90,234,1099,0.0017
6503,712,2482,619,39,267,537,0.0016
6504,712,2482,624,4,329,221,0.0016
6505,712,2482,625,87,273,481,0.0016
6506,712,31862,139,841,279,282,0.0015
6507,712,2482,622,83,314,480,0.0014
6508,712,12777,0,103,402,562,0.0012
6509,712,2482,556,90,298,480,0.0012
6510,712,12777,93,103,300,549,0.0011
6511,712,3742,138,840,281,296,0.0011
6512,712,12777,0,76,406,593,0.0010
6513,713,5093,523,161,270,267,0.9752
6514,713,12777,547,599,281,523,0.9435
6515,713,2482,80,660,219,490,0.8283
6516,713,13394,88,76,227,492,0.6013
6517,713,31862,526,160,262,265,0.0125
6518,713,3831,734,0,237,95,0.0065
6519,713,27732,789,1210,187,70,0.0036
6520,713,12777,457,593,375,532,0.0022
6521,713,27732,820,1201,156,79,0.0021
6522,713,12777,548,591,358,540,0.0017
6523,713,27732,845,1159,131,121,0.0016
6524,713,3482,0,1218,247,62,0.0016
6525,713,1899,874,1200,102,80,0.0016
6526,713,3482,0,1220,217,60,0.0015
6527,713,35205,784,1167,192,113,0.0015
6528,713,12080,87,82,225,482,0.0014
6529,713,3831,714,0,258,187,0.0014
6530,713,3482,0,1219,277,61,0.0013
6531,713,2482,0,661,299,480,0.0013
6532,713,12777,536,610,440,535,0.0013
6533,713,16231,525,160,266,265,0.0012
6534,713,12777,923,581,53,683,0.0012
6535,713,35205,686,1220,290,60,0.0011
6536,713,2482,78,71,223,1079,0.0010
6537,714,12777,107,82,289,524,0.9441
6538,714,5093,135,833,277,274,0.9143
6539,714,2482,637,59,219,490,0.9140
6540,714,13394,634,675,231,499,0.6552
6541,714,5885,633,677,230,494,0.0752
6542,714,1899,921,1248,55,32,0.0042
6543,714,19860,895,1245,81,35,0.0030
6544,714,1899,919,1246,57,34,0.0030
6545,714,12777,98,80,318,517,0.0027
6546,714,31862,134,833,277,273,0.0023
6547,714,2482,389,68,469,483,0.0023
6548,714,1899,913,1246,63,34,0.0022
6549,714,12777,101,79,350,529,0.0019
6550,714,1899,0,1248,37,32,0.0018
6551,714,2482,632,61,289,483,0.0017
6552,714,2482,636,55,225,1115,0.0017
6553,714,2482,636,71,259,480,0.0017
6554,714,2482,483,71,375,482,0.0014
6555,714,12777,0,84,402,515,0.0014
6556,714,3742,136,831,276,276,0.0014
6557,714,16231,130,834,277,274,0.0014
6558,714,12777,91,76,299,565,0.0013
6559,714,2482,438,67,420,486,0.0013
6560,714,12777,101,81,393,528,0.0012
6561,714,19860,953,1251,23,29,0.0011
6562,716,19551,97,122,323,504,0.9454
6563,716,2482,585,95,236,475,0.8965
6564,716,12080,613,716,239,467,0.8639
6565,716,3742,116,794,328,333,0.7669
6566,716,2482,590,6,299,457,0.0077
6567,716,5093,121,798,329,328,0.0037
6568,716,19551,69,70,349,554,0.0031
6569,716,2482,580,4,255,566,0.0030
6570,716,2482,590,45,271,531,0.0030
6571,716,12080,584,716,266,456,0.0023
6572,716,2482,581,15,367,544,0.0017
6573,716,2482,584,4,378,151,0.0016
6574,716,12777,952,72,24,788,0.0014
6575,716,2482,582,87,339,483,0.0014
6576,716,31884,0,5,388,172,0.0013
6577,716,3742,113,753,485,390,0.0012
6578,716,2482,586,111,258,489,0.0011
6579,716,12777,954,84,22,907,0.0011
6580,716,2482,954,292,22,897,0.0011
6581,716,2482,583,1,393,268,0.0010
6582,716,2482,567,102,255,474,0.0010
6583,716,19551,87,103,746,501,0.0010
6584,717,19551,525,604,320,491,0.9157
6585,717,12080,111,104,224,436,0.8907
6586,717,2482,89,666,259,474,0.8902
6587,717,3742,494,164,317,301,0.7212
6588,717,5093,494,166,316,299,0.0032
6589,717,3742,739,1,230,96,0.0029
6590,717,16547,492,164,317,303,0.0029
6591,717,27732,783,1228,193,52,0.0028
6592,717,6191,98,98,240,444,0.0028
6593,717,19551,526,599,371,495,0.0027
6594,717,19551,476,607,370,489,0.0019
6595,717,1899,875,1203,101,77,0.0018
6596,717,27732,862,1139,114,141,0.0017
6597,717,12080,106,109,375,433,0.0015
6598,717,3742,706,2,249,91,0.0015
6599,717,27732,826,1206,150,74,0.0014
6600,717,3742,486,168,334,630,0.0013
6601,717,2482,88,661,407,474,0.0013
6602,717,27732,795,1158,181,122,0.0013
6603,717,3742,479,129,338,339,0.0012
6604,717,3482,0,1212,262,68,0.0012
6605,717,2482,0,659,359,621,0.0012
6606,717,3482,0,1217,225,63,0.0011
6607,719,21770,91,810,195,189,0.9678
6608,719,16547,556,181,231,227,0.9624
6609,719,1899,124,260,200,149,0.9207
6610,719,31704,607,689,248,449,0.9107
6611,719,22346,89,811,197,188,0.0081
6612,719,1899,126,260,202,137,0.0066
6613,719,31704,608,684,284,458,0.0059
6614,719,31704,586,687,275,456,0.0039
6615,719,29666,88,811,197,191,0.0026
6616,719,19860,124,258,201,152,0.0015
6617,719,18356,607,693,250,450,0.0013
6618,719,31704,559,686,301,469,0.0013
6619,719,18109,72,801,217,195,0.0012
6620,719,31704,590,677,353,468,0.0012
6621,719,31704,608,692,309,458,0.0012
6622,719,16547,552,157,238,249,0.0011
6623,720,21770,673,287,189,180,0.9616
6624,720,16547,166,843,240,236,0.9420
6625,720,31704,124,131,240,421,0.9321
6626,720,1899,649,857,210,154,0.8781
6627,720,3742,168,842,241,238,0.0110
6628,720,22346,673,284,188,182,0.0063
6629,720,29666,673,284,189,185,0.0039
6630,720,31704,121,115,304,445,0.0029
6631,720,1899,649,870,203,139,0.0024
6632,720,19860,649,856,208,155,0.0020
6633,720,27992,643,852,210,160,0.0014
6634,720,31704,107,135,264,417,0.0014
6635,720,31704,97,123,282,566,0.0012
6636,720,31704,123,123,814,432,0.0011
6637,720,31704,80,120,319,591,0.0011
6638,720,31704,108,66,656,510,0.0010
6639,721,27732,91,729,319,278,0.9550
6640,721,3482,579,759,275,210,0.9462
6641,721,31884,65,164,449,464,0.8639
6642,721,35205,569,116,255,383,0.8516
6643,721,27732,83,711,339,302,0.0089
6644,721,31884,66,154,458,404,0.0021
6645,721,19860,89,727,314,278,0.0018
6646,721,27732,88,723,394,286,0.0016
6647,721,35205,557,13,268,489,0.0014
6648,721,27732,0,723,417,294,0.0012
6649,721,27732,81,722,349,357,0.0011
6650,721,36636,572,122,245,377,0.0011
6651,721,35205,565,108,349,384,0.0010
6652,724,3543,134,177,202,200,0.9595
6653,724,31704,574,672,256,450,0.9386
6654,724,16547,108,735,238,234,0.9212
6655,724,10220,579,169,218,212,0.7535
6656,724,3543,132,192,200,185,0.0049
6657,724,31704,570,669,339,462,0.0021
6658,724,31704,246,674,582,458,0.0017
6659,724,31704,161,674,667,458,0.0016
6660,725,31704,148,144,253,418,0.9535
6661,725,10220,152,872,231,229,0.9272
6662,725,16547,619,301,230,226,0.9256
6663,725,3543,636,884,216,211,0.9015
6664,725,3543,156,878,228,222,0.0034
6665,725,31704,96,142,301,424,0.0029
6666,725,29666,149,874,233,226,0.0024
6667,725,31704,142,140,292,545,0.0021
6668,725,3543,640,898,220,195,0.0020
6669,725,31704,149,146,469,418,0.0020
6670,725,18356,148,149,250,417,0.0017
6671,725,10220,158,873,217,195,0.0015
6672,725,3482,150,874,232,226,0.0012
6673,725,31704,146,139,265,453,0.0012
6674,725,31704,148,146,532,434,0.0011
6675,725,31704,148,136,619,430,0.0010
6676,726,31704,605,713,252,447,0.9438
6677,726,16547,141,777,234,226,0.9196
6678,726,3543,149,181,209,203,0.8770
6679,726,10220,607,169,226,215,0.7999
6680,726,31704,603,700,291,453,0.0040
6681,726,16547,605,169,226,216,0.0021
6682,726,10220,609,226,217,159,0.0020
6683,726,3543,153,191,196,192,0.0016
6684,726,3742,142,777,233,225,0.0016
6685,726,31704,489,696,369,464,0.0015
6686,726,10220,610,173,199,206,0.0014
6687,726,3482,604,169,227,216,0.0014
6688,726,31704,603,707,316,453,0.0013
6689,726,18356,603,715,251,444,0.0013
6690,726,10220,610,184,218,200,0.0013
6691,726,31704,564,704,293,456,0.0012
6692,726,31704,592,705,266,525,0.0011
6693,726,2482,951,656,25,489,0.0010
6694,727,16231,601,213,186,184,0.9410
6695,727,3482,573,809,283,193,0.9273
6696,727,25366,31,151,415,450,0.8135
6697,727,25468,13,814,382,221,0.7494
6698,727,12419,602,211,186,185,0.0036
6699,727,25468,9,796,389,237,0.0032
6700,727,4542,601,212,187,185,0.0025
6701,727,22073,601,213,188,182,0.0019
6702,727,25366,20,150,420,513,0.0014
6703,727,29870,601,213,187,183,0.0011
6704,727,25468,2,812,388,327,0.0011
6705,728,16231,631,220,189,187,0.8782
6706,728,3482,602,846,279,186,0.8449
6707,728,25366,55,174,420,451,0.8170
6708,728,25468,46,855,384,218,0.7413
6709,728,25468,4,850,431,215,0.0029
6710,728,25468,49,796,382,273,0.0022
6711,728,25468,50,857,382,252,0.0014
6712,728,22346,630,219,191,188,0.0012
6713,728,22073,629,219,193,188,0.0012
6714,728,4542,631,218,189,190,0.0011
6715,728,12419,630,221,191,186,0.0010
6716,728,25468,49,852,382,298,0.0010
6717,731,16547,117,768,243,231,0.9517
6718,731,29870,603,770,208,223,0.9112
6719,731,3543,104,160,203,199,0.8128
6720,731,4542,610,140,205,201,0.5996
6721,731,21324,601,770,207,222,0.4688
6722,731,12419,611,141,202,201,0.2641
6723,731,16231,602,771,213,226,0.0105
6724,731,16231,612,139,203,202,0.0055
6725,731,21025,598,770,216,227,0.0043
6726,731,3543,100,177,206,182,0.0023
6727,731,3742,116,766,243,232,0.0014
6728,731,27992,612,138,206,205,0.0013
6729,731,1899,611,138,200,202,0.0013
6730,731,16231,614,769,196,222,0.0011
6731,731,16231,631,143,182,200,0.0011
6732,731,16231,120,774,233,225,0.0011
6733,731,16231,654,142,161,203,0.0010
6734,731,16231,612,147,153,194,0.0010
6735,732,3543,668,898,213,213,0.9357
6736,732,4542,134,916,215,213,0.9232
6737,732,16547,606,265,232,224,0.9050
6738,732,29870,167,278,204,212,0.7702
6739,732,21324,169,276,204,214,0.0367
6740,732,21025,166,276,208,212,0.0339
6741,732,12419,167,277,205,214,0.0073
6742,732,19606,170,278,202,216,0.0047
6743,732,16231,174,278,198,214,0.0039
6744,732,22346,167,279,207,211,0.0036
6745,732,16231,175,916,169,213,0.0031
6746,732,12419,132,917,214,212,0.0027
6747,732,16231,135,918,210,216,0.0025
6748,732,16231,606,262,234,228,0.0025
6749,732,16231,188,919,156,215,0.0019
6750,732,18109,130,914,226,220,0.0016
6751,732,4542,167,277,206,214,0.0015
6752,732,1899,164,276,213,214,0.0015
6753,732,27992,130,915,224,217,0.0012
6754,738,1899,88,258,206,128,0.9350
6755,738,44198,605,770,166,286,0.8598
6756,738,31704,142,645,248,451,0.8525
6757,738,16550,589,87,284,467,0.7964
6758,738,44198,606,769,185,285,0.0076
6759,738,31704,139,649,279,446,0.0036
6760,738,31704,99,646,291,451,0.0026
6761,738,44198,569,768,203,292,0.0018
6762,738,44198,605,768,215,294,0.0018
6763,738,12246,609,768,154,283,0.0016
6764,738,21324,609,773,159,279,0.0014
6765,738,16550,583,86,317,470,0.0013
6766,738,12246,612,770,145,204,0.0012
6767,738,31704,139,605,248,496,0.0011
6768,738,44198,597,694,176,358,0.0010
6769,738,12246,612,771,152,156,0.0010
6770,738,44198,605,769,168,356,0.0010
6771,740,1899,643,831,174,199,0.9889
6772,740,19606,657,273,156,148,0.9868
6773,740,16547,120,805,243,236,0.9492
6774,740,31704,137,126,243,423,0.9334
6775,740,36636,643,830,170,201,0.0051
6776,740,31704,110,119,267,434,0.0042
6777,740,31704,136,115,282,440,0.0042
6778,740,31704,110,116,276,581,0.0016
6779,740,3742,117,803,246,236,0.0016
6780,740,19860,644,829,172,201,0.0014
6781,740,31704,136,124,763,425,0.0014
6782,740,31704,118,91,501,473,0.0014
6783,740,1899,651,823,161,206,0.0012
6784,740,31704,124,118,251,573,0.0012
6785,740,18356,137,135,241,412,0.0010
6786,742,25437,567,188,248,252,0.9502
6787,742,4377,83,103,215,437,0.9211
6788,742,2482,85,674,243,473,0.8962
6789,742,6191,565,537,281,526,0.8032
6790,742,2482,78,86,242,1056,0.0031
6791,742,1899,883,1215,93,65,0.0025
6792,742,3482,0,1215,265,65,0.0023
6793,742,4377,75,141,237,1003,0.0021
6794,742,3482,0,1217,237,63,0.0020
6795,742,3482,0,1215,298,65,0.0019
6796,742,4377,0,96,294,450,0.0018
6797,742,31884,732,1,230,100,0.0016
6798,742,4377,79,97,239,449,0.0015
6799,742,6191,560,542,341,523,0.0015
6800,742,3482,0,1223,326,57,0.0015
6801,742,31862,568,188,254,252,0.0014
6802,742,6191,357,551,494,524,0.0012
6803,742,4377,45,17,240,481,0.0012
6804,742,4377,76,60,221,486,0.0012
6805,742,2482,0,671,334,472,0.0011
6806,742,2482,15,665,334,615,0.0011
6807,742,2482,85,677,313,474,0.0011
6808,742,4377,81,101,357,438,0.0011
6809,743,25437,107,828,257,254,0.9308
6810,743,4377,644,704,217,455,0.9251
6811,743,2482,607,69,245,468,0.9195
6812,743,6191,90,126,282,534,0.8436
6813,743,2482,609,20,239,521,0.0051
6814,743,4377,636,698,220,536,0.0038
6815,743,4377,538,700,322,453,0.0034
6816,743,4377,639,701,272,457,0.0034
6817,743,2482,628,55,231,1095,0.0031
6818,743,19860,879,1239,97,40,0.0022
6819,743,2482,610,73,287,472,0.0018
6820,743,1899,892,1238,84,42,0.0018
6821,743,6191,86,115,336,555,0.0017
6822,743,4377,645,696,256,482,0.0017
6823,743,1899,914,1244,62,34,0.0017
6824,743,2482,583,68,271,473,0.0017
6825,743,1899,906,1242,70,38,0.0016
6826,743,1899,896,1240,80,40,0.0012
6827,743,2482,946,24,30,690,0.0012
6828,743,2482,604,40,316,507,0.0012
